"X1","X2","X3","X4","y"
-1.20182729427075,0.249257681826789,-0.147842290541492,4.51961438962001,FALSE
-0.411370599104824,-0.534657974631603,-2.48485284496435,-0.459257180326051,FALSE
-0.933271773809943,0.0214090911484646,-10.0169426560244,1.00777340979825,FALSE
-0.37383650087715,1.9807935913626,-0.352613358101308,-0.918857412981562,FALSE
7.2686372827183,-1.51135176426421,0.706953166889391,-1.43171108368009,FALSE
0.57611573213588,1.02601156708282,-0.38009773844263,-1.08648222821763,FALSE
1.63294988343478,0.609044557139779,0.817033765129913,-0.346309322037437,FALSE
-34.4979615322837,-1.31362104794191,2.47559772596478,0.327273382100771,FALSE
-1.15089789968483,-0.00136060096548157,1.98763565982251,0.345767352055934,FALSE
-0.0322535378168991,-0.159428100610765,-0.037205107869657,-0.71004461456167,FALSE
0.108924002221796,4.85035203544964,0.0910116900764663,0.0834843652826251,FALSE
0.518953822920586,-0.354330302367923,7.50725682265066,0.225840461622125,FALSE
-1.0942460813144,-3.55676925631502,11.0966743921355,0.840451559385944,FALSE
0.0035707070861218,1.87209574932982,0.50919697348773,-0.614860772340526,FALSE
2.8109031068945,-0.681703469570462,0.514689173398904,-0.245991646209252,FALSE
8.4477418377589,-7.5912174642835,2.40172754277858,0.70738370456662,FALSE
2.72759972026116,0.0497367553131539,-1.00761444645723,2.95542268230603,FALSE
3.16145732976679,-1.08060996439226,-2.54429060490545,-1.0513260785139,FALSE
0.630061380713427,3.3471815512698,2.10690515594278,-1.20028905164365,FALSE
-0.1530469445614,-0.953523853318261,-0.0597671346713941,-0.00106929185067512,FALSE
6.83059033925719,0.0718509427926882,2.77773997404826,-0.523658079661482,FALSE
1.65220048611831,0.528358715816647,-0.684020553189067,2.95154367998432,FALSE
-0.109080537257495,0.354552758732222,1.05937723811879,-0.12714416930577,FALSE
-1.31046865754005,1.21363124024648,-0.0635487781932825,0.322298228033705,FALSE
-2.04869960621433,-0.720281303036547,1.40422426426533,-0.523580717365128,FALSE
2.77291791087288,-0.50030926692668,-1.40383060010337,-1.47415271999207,FALSE
-1.38970878637982,17.1474812925607,0.272335394726994,-11.9728296268672,FALSE
-7.178617909992,-0.879463307683168,-0.882871519060735,1.34375612347066,FALSE
0.862083780846926,-1.86364768626847,-0.534136164471871,2.48862117801696,FALSE
20.5967545785084,-18.3254008793592,-1.34249132263419,1.05539511259834,FALSE
-0.760657602315078,-0.834737304204702,-1.63208246689353,0.0518448940685999,FALSE
0.0188129119213473,-1.44582514940481,0.133708445318707,2.37591114031445,FALSE
0.669144464503281,-0.693201937909904,-2.8249682228782,2.38411940522045,FALSE
-1.55586441968337,0.79733476522414,0.125715791840586,-1.40969120058359,FALSE
2.3129391550385,0.341728826360085,0.330916995219297,-1.43871422114853,FALSE
2.15358747513755,0.819915122894989,-1.37715978025954,3.63889210525997,FALSE
-0.437240943083808,5.01153850185408,-0.570926225029854,0.51778019876597,FALSE
-0.310549590927589,0.138435528779612,0.026616431904496,18.7585107604875,FALSE
-2.5866636121189,1.41542000648416,-0.325385960342359,-0.406306218886688,FALSE
0.447859906980737,-1.15810460496088,-0.124369450359839,-0.385793390053596,FALSE
-0.815731512411885,-1.816230441333,30.8269008884333,-0.991684025564528,FALSE
4.4214388858373,0.912444599366688,-2.72241154389771,-25.9479181057838,FALSE
-0.232535905458865,-1.25862250898536,0.130433230745999,1.22972224879745,FALSE
-0.863670969590643,-0.534786817584449,-0.174672546353621,0.310445158956834,FALSE
1.06275714871365,-0.90362801133238,0.601127151446693,-17.7597788655581,FALSE
1.58923017343315,-0.758162945094986,0.544031763173572,-6.18948508451589,FALSE
0.191395691924032,1.80598275152522,1.60183647091223,-2.32546195210523,FALSE
0.137377033925248,1.51481931112877,-0.833361748047774,-0.0384102956411261,FALSE
0.174702169154019,-19.1610198822127,-1.27167673777772,2.42984782053195,FALSE
-2.40261713812373,-65.4102249146117,9.42782268284869,0.0172263117674965,TRUE
-0.112085759118135,-3.49378977454205,-3.78880028272153,-1.29457725864886,FALSE
-0.602893063821882,-0.0874579090514654,0.291956995123197,-0.238519017930796,FALSE
1.52264883945099,-0.805357871585037,-1.87992432991589,1.3278288194413,FALSE
0.791016578135152,-2.11276481240778,-0.812360023661947,-0.653365888649037,FALSE
-1.11650415602887,1.76625304112159,15.5054854772364,-6.17668808842319,FALSE
419.391163689103,0.285780767153784,-0.710245369057366,-0.308275173396468,TRUE
-1.13591672723603,2.06766622246964,-0.749355815191973,-0.119550339274299,FALSE
0.257881976962421,-65.7097172217881,7.26449760229435,-8.77102630778901,FALSE
4.86967289202515,0.121902994272006,0.147668094981067,0.687080111082743,FALSE
0.919047395849579,7.53027851407346,8.81127310978949,0.111819453456053,FALSE
-0.767820589745384,4.29515199437291,0.625538026941456,0.871054527035372,FALSE
1.05610991821777,-0.0650338137982432,-29.9928941888151,0.487360519577242,FALSE
-0.0440615718916138,-0.735677468124514,1.03481955539294,-0.409819165557962,FALSE
-0.957717492236463,2.35249021281845,9.51195177970585,0.193537385451833,FALSE
-0.0636141125782921,1.19752389082282,-0.155063171043252,-6.3942014623702,FALSE
0.821719461167117,0.17837075835239,-0.55475018473845,-11.3204953797062,FALSE
-0.162550532580946,2.12204155263498,0.404041363325583,-0.651060027986633,FALSE
0.507382291128635,-2.00080464892648,-0.924721262588213,-1.65337294533499,FALSE
-3.06597988268644,-0.0542523098475329,0.678047869864832,-10.9004473829118,FALSE
-0.169899786171264,-0.0643867256331319,1.4257139721924,-3.14903797918738,FALSE
-1.48795479542836,-1.06041287053121,-3.48861598059505,1.54095176141665,FALSE
-57.5160355730498,0.0990926487202097,2.62385963020443,-0.0258306186401557,FALSE
2.37062329057581,2.46662510236782,-0.249147964809789,-0.681540141167246,FALSE
1.76353525404864,4.43624792498077,-0.450404572750945,0.624674137652883,FALSE
0.152757932305983,-0.388389019646308,-1.45383589346288,7.87220774982682,FALSE
-2.55031592848482,-1.84761433644274,0.905721389971846,-1.52404656174319,FALSE
