"X1","X2"
0.995798724851333,-0.560475646552213
1.03995504376619,-0.23017748948328
0.0179802405766626,1.55870831414912
0.132175132856735,0.070508391424576
2.54934277475043,0.129287735160946
-1.04057345571938,1.71506498688328
-0.24972573598519,0.460916205989202
-2.41620737314833,-1.26506123460653
-0.685198238051097,-0.686852851893526
0.446959308961992,-0.445661970099958
-2.7973911469581,1.22408179743946
-2.83222602391551,0.359813827057364
1.21871181629018,0.400771450594052
-0.469031955955424,0.11068271594512
0.21124691863215,-0.555841134754075
-0.187051146554012,1.78691313680308
-0.227542728568814,0.497850478229239
1.26190046286905,-1.96661715662964
-0.285589580242562,0.701355901563686
-1.7492473631418,-0.472791407727934
0.164090004134803,-1.06782370598685
0.162926710698454,-0.217974914658295
-1.39857200633747,-1.02600444830724
-0.898396240682948,-0.72889122929114
1.64849481838129,-0.625039267849257
-0.228556973262187,-1.68669331074241
-1.65354723467773,0.837787044494525
-1.41527634991914,0.153373117836515
-0.41995160381423,-1.13813693701195
-0.721220807112894,1.25381492106993
1.19693521218868,0.426464221476814
-0.300131566881373,-0.295071482992271
0.954448935187822,0.895125661045022
0.458018068096944,0.878133487533042
-0.935603683779603,0.821581081637487
1.13689311169114,0.688640254100091
-0.266918250873058,0.553917653537589
-0.428332039471543,-0.0619117105767217
-0.0549119698396297,-0.305962663739917
-1.82218882183542,-0.380471001012383
1.02234732857525,-0.694706978920513
-0.6061302614356,-0.207917278019599
0.0889305674506674,-1.26539635156826
0.260832243833924,2.16895596533851
-0.464091233852381,1.20796199830499
1.02040059068393,-1.12310858320335
1.31345091651841,-0.402884835299076
0.494480875483423,-0.466655353623219
-1.75175714975545,0.779965118336318
-0.0557647746125201,-0.0833690664718293
-0.331434398227886,0.253318513994755
0.18984663767754,-0.028546755348703
-0.470492731953825,-0.0428704572913161
0.951679543017146,1.36860228401446
-1.15791046656864,-0.225770985659268
-0.584705260241351,1.51647060442954
0.806452822691705,-1.54875280423022
-0.0545532458119923,0.584613749636069
-0.716331619499123,0.123854243844614
-0.557730982054603,0.215941568743973
-1.48193401587688,0.379639482759882
0.61298775489485,-0.502323453109302
-1.11613661549039,-0.33320738366942
-1.03654800994122,-1.01857538310709
0.162483131902855,-1.07179122647558
0.975926692821885,0.303528641404258
1.08914519088452,0.448209778629426
-0.457786957944971,0.0530042267305041
0.0711267337208945,0.922267467879738
-1.77910266685145,2.05008468562714
-0.535137960496205,-0.491031166056535
0.371944875163495,-2.30916887564081
1.02554224849711,1.00573852446226
0.582401674605252,-0.709200762582393
-0.342888392897331,-0.688008616467358
0.450934647056651,1.0255713696967
-0.51423012023069,-0.284773007051009
0.334338052169782,-1.22071771225454
0.105559908794475,0.18130347974915
0.730509672807828,-0.138891362439045
-1.9050435849087,0.00576418589988693
-0.332621731470394,0.38528040112633
-0.230633640499451,-0.370660031792409
1.69186241488407,0.644376548518833
-0.659791899549327,-0.220486561818751
1.02362358887971,0.331781963915697
0.891521574354298,1.09683901314935
-0.918341171021649,0.435181490833803
0.45270064650823,-0.325931585531227
1.74837228000318,1.14880761845109
-1.76990410988936,0.993503855962119
2.37740692539252,0.54839695950807
-0.572811529859585,0.238731735111441
-1.01724924908461,-0.627906076039371
0.630967866660535,1.36065244853001
-0.444287051411554,-0.600259587147127
-0.439130388388555,2.18733299301658
-1.04062315291451,1.53261062618519
-0.484099387952522,-0.235700359100477
0.244883779092525,-1.02642090030678
-0.915992057940211,-0.710406563699301
-0.800622356509766,0.25688370915653
0.936569034135793,-0.246691878462374
1.40078743399573,-0.347542599397733
-0.160277539993178,-0.951618567265016
0.273962374775183,-0.0450277248089203
0.985539112562296,-0.784904469457076
-0.0839306795150329,-1.66794193658814
1.31999652648691,-0.380226520287762
-0.161226351326199,0.918996609060766
0.62492838754192,-0.575346962608392
-0.957164274192481,0.607964322225033
-2.42448914116153,-1.61788270828916
0.915979243686792,-0.0555619655245394
-1.05766417094298,0.519407203943462
-0.825149727768283,0.301153362166714
0.0701942243053587,0.105676194148943
0.453646374057015,-0.640706008305376
-1.57530770683748,-0.849704346033582
2.00545781823625,-1.02412879060491
0.643194791593663,0.117646597100126
1.43684344365778,-0.947474614184802
-1.39531343894608,-0.490557443700668
0.190703432644857,-0.256092192198247
0.524671199469671,1.84386200523221
-3.18404447406633,-0.651949901695459
0.0500372678876282,0.235386572284857
0.443749311866524,0.0779608495637108
-0.299865250136145,-0.961856634130129
1.56842462075497,-0.0713080861235987
-0.490302642672068,1.44455085842335
0.0961632010799668,0.451504053079215
-0.468525122530146,0.0412329219929399
0.982370635937854,-0.422496832339625
1.02298384214794,-2.05324722154052
0.693414663276185,1.13133721341418
0.767989573092782,-1.46064007092482
-1.29904996668359,0.739947510877334
-1.57914556180809,1.90910356921748
0.156891953039067,-1.4438931609718
0.35893656058468,0.701784335374711
0.329038830421669,-0.262197489402468
-0.0692364778530165,-1.57214415914549
-0.0969042337010548,-1.51466765378175
-0.290034387765571,-1.60153617357459
0.746678941046256,-0.530906522170303
0.846896388820319,-1.4617555849959
-1.19707766374608,0.687916772975828
0.548627361103323,2.10010894052567
-0.303045695225451,-1.28703047603518
0.056970533803332,0.787738847475178
0.957849392150669,0.76904224100091
-0.591061909411507,0.332202578950118
-0.173104873492955,-1.00837660827701
-1.39978335621251,-0.119452606630659
-0.117459584626988,-0.280395335170247
0.331545758200853,0.56298953322048
-0.278294913305364,-0.372438756103829
1.18559164903534,0.976973386685621
0.835894053393597,-0.374580857767014
-0.510273251139431,1.05271146557933
0.333120901223949,-1.04917700666607
0.0659609463524635,-1.26015524475811
0.11522170942195,3.2410399349424
0.650512618774529,-0.416857588160432
2.01868865908242,0.298227591540715
-0.348834970176592,0.636569674033849
-0.761639507646859,-0.483780625708744
1.28871623535013,0.516862044313609
-1.48240271845861,0.368964527385086
-0.385154823687235,-0.215380507641693
-1.34164029499387,0.0652930335253153
0.957170471242288,-0.034067253738464
-0.166781288354251,2.12845189901618
0.100013958938808,-0.741336096272828
-0.768507431881776,-1.09599626707466
0.575859567912693,0.0377883991710788
0.0100976719524611,0.310480749443137
1.77865914874394,0.436523478910183
0.7776214428705,-0.458365332711106
-0.12503388366511,-1.06332613397119
0.706321492388223,1.26318517608949
0.04356948581148,-0.349650387953555
0.46792597392522,-0.865512862653374
-0.60693013616149,-0.236279568941097
-1.16848830874956,-0.197175894348552
0.822501412807523,1.10992028971364
0.307036558594728,0.0847372921971965
-1.43976125836974,0.754053785184521
2.19892325418371,-0.499292017172261
0.319837791740735,0.214445309581601
-2.06470428414334,-0.324685911490835
-2.19359006906425,0.0945835281735714
-0.156595323350149,-0.895363357977542
0.863608950613638,-1.31080153332797
-0.165457419490438,1.99721338474797
0.65277439594702,0.600708823672418
-1.45281728229148,-1.25127136162494
0.806482655703046,-0.611165916680421
-0.372911595208748,-1.18548008459731
-0.619850074568692,2.19881034888372
0.757510160695849,1.31241297643351
-0.851524681506183,-0.265145056696353
0.747929970916306,0.54319405923209
-0.63023982965398,-0.41433994791886
-1.09666163310355,-0.476246894615578
0.988442922383206,-0.788602837850243
-1.1079950409796,-0.594617267459511
0.489532871212412,1.65090746733669
-0.294353388436968,-0.0540281250854405
-0.20183747228877,0.119245236427584
0.427196386338202,0.243687429599092
-0.268102869997785,1.23247587848534
1.23043092542384,-0.51606383094478
0.136136872184964,-0.992507150392037
-0.825790831665171,1.67569693240319
2.17412464922931,-0.441163216905286
1.48792618735825,-0.723065969939874
1.16193755759697,-1.23627311888329
1.58908969414543,-1.2847157223178
-0.419583039296359,-0.573973479297987
0.992928349756011,0.617985817166529
2.16454708532897,1.10984813892972
0.63756876508045,0.707588353835588
0.390635251474806,-0.363657297095253
-0.85678547377811,0.0597499373846007
1.10375213599883,-0.70459646368007
-1.1612892557387,-0.71721816157401
-0.398362715628605,0.88465049897692
-0.362352157635545,-1.01559257860354
0.852525670314502,1.95529396549246
-1.95366787989804,-0.0903195939658516
0.164270832097155,0.214538826629216
1.82489758417833,-0.738527704739573
0.203856471392496,-0.57438868976327
1.93444407073205,-1.31701613230524
0.310510115786673,-0.182925388372727
0.422227003189619,0.418982404924464
-0.68182969040341,0.32430434416138
-1.00949618573749,-0.781536487054751
0.726104964901155,-0.788621970854002
-0.806108868375026,-0.502198718342861
-1.42432310966876,1.49606066984635
0.784144004842646,-1.13730362066574
0.652404366499333,-0.179051594380198
-0.650778363153682,1.90236182167893
-0.183047969943935,-0.100974885328808
-0.548774960444283,-1.35984070382139
-1.40468429454756,-0.664769435274062
-0.387083119576395,0.485459978904878
-1.05170127017537,-0.375602871669773
-0.622905462337194,-0.561876363549783
-0.433620389808855,-0.343917234128459
-0.386084438184412,0.0904966471392212
-1.29132330445808,1.59850877114583
1.00225987371065,-0.088565112138884
1.10518272915749,1.08079949615152
-0.591946003397209,0.630754115650567
0.119689664133114,-0.113639895506141
-0.0740052116849605,-1.5329020028906
-0.741277377171399,-0.52111731755252
-0.753295047849076,-0.489870453138474
0.262670503361778,0.0471544327615272
0.312543868997102,1.30019867766682
